view_id,user_id,content_title,dialect,watch_duration_sec,device_type,timestamp,region
286,233,Kesariya Balam,Bhojpuri,3447,Mobile,2026-01-16 03:04:11.368718,Rajasthan
287,214,Bol Radha Bol,Haryanvi,1683,Mobile,2026-01-08 11:34:28.954921,Delhi
288,341,Kesariya Balam,Rajasthani,3204,Web,2026-01-08 07:23:45.187323,UP
289,314,Kesariya Balam,Bhojpuri,3085,Web,2026-01-11 20:31:03.375015,Bihar
290,58,Ghatak,Rajasthani,3129,SmartTV,2026-01-14 15:23:15.284586,Bihar
291,281,Padharo Mhare Des,Rajasthani,2210,Web,2026-01-13 18:00:53.040603,Delhi
292,397,Desi Londe,Rajasthani,3334,Mobile,2026-01-10 15:28:53.987385,Haryana
293,49,Kesariya Balam,Haryanvi,206,SmartTV,2026-01-18 01:51:08.664689,UP
294,62,Desi Londe,Bhojpuri,2501,Web,2026-01-14 19:59:45.179508,Rajasthan
295,174,Kesariya Balam,Bhojpuri,2548,Web,2026-01-16 10:35:46.892562,Rajasthan
296,309,Ghatak,Haryanvi,2430,Web,2026-01-18 10:55:24.431749,UP
297,97,Bol Radha Bol,Bhojpuri,1316,SmartTV,2026-01-15 14:23:11.658996,Bihar
298,271,Kesariya Balam,Rajasthani,2359,Mobile,2026-01-18 14:36:49.678048,Bihar
299,60,Padharo Mhare Des,Rajasthani,876,Web,2026-01-12 04:38:51.822990,Bihar
300,86,Nirahua Hindustani,Rajasthani,995,SmartTV,2026-01-12 03:15:21.208472,UP
301,216,Padharo Mhare Des,Haryanvi,1702,Mobile,2026-01-09 09:23:15.620157,Bihar
302,311,Nirahua Hindustani,Rajasthani,3326,Web,2026-01-17 03:37:07.767983,UP
303,402,Ghatak,Haryanvi,2826,SmartTV,2026-01-18 20:41:46.837369,Rajasthan
304,145,Kesariya Balam,Rajasthani,493,Mobile,2026-01-19 20:15:23.466005,Bihar
305,25,Kesariya Balam,Rajasthani,3434,Web,2026-01-09 01:58:36.225503,Delhi
306,134,Ghatak,Rajasthani,1698,Mobile,2026-01-13 03:00:04.363752,Haryana
307,178,Ghatak,Rajasthani,2320,Web,2026-01-12 01:02:15.738768,Rajasthan
308,480,Kesariya Balam,Haryanvi,2212,Web,2026-01-13 05:58:02.933383,UP
309,141,Ghatak,Rajasthani,3509,Mobile,2026-01-20 14:08:50.513673,UP
310,121,Nirahua Hindustani,Rajasthani,2291,Mobile,2026-01-11 04:14:05.514133,Haryana
311,436,Nirahua Hindustani,Rajasthani,2367,Web,2026-01-18 17:02:21.247818,Rajasthan
312,321,Desi Londe,Rajasthani,547,Mobile,2026-01-08 23:20:26.105154,Rajasthan
313,280,Desi Londe,Bhojpuri,3200,Web,2026-01-18 11:08:41.400466,Bihar
314,481,Desi Londe,Haryanvi,2214,Web,2026-01-21 15:01:19.976202,UP
315,460,Nirahua Hindustani,Bhojpuri,1000,Mobile,2026-01-13 02:01:33.575737,Delhi
316,230,Ghatak,Bhojpuri,2070,Mobile,2026-01-08 02:10:33.763106,UP
317,11,Desi Londe,Bhojpuri,351,SmartTV,2026-01-11 00:42:05.588199,UP
318,25,Nirahua Hindustani,Bhojpuri,1479,Mobile,2026-01-13 15:18:17.625650,Delhi
319,195,Padharo Mhare Des,Rajasthani,1027,Mobile,2026-01-08 04:57:58.325873,Rajasthan
320,46,Nirahua Hindustani,Rajasthani,2622,Web,2026-01-09 13:24:59.380499,Bihar
321,454,Ghatak,Rajasthani,748,Web,2026-01-08 03:05:13.090722,Haryana
322,243,Bol Radha Bol,Rajasthani,802,SmartTV,2026-01-17 10:24:09.661011,Bihar
323,27,Ghatak,Rajasthani,3425,Mobile,2026-01-13 19:55:48.092818,Haryana
324,238,Kesariya Balam,Haryanvi,1272,Mobile,2026-01-18 03:03:17.280576,UP
325,21,Ghatak,Rajasthani,178,Mobile,2026-01-08 02:59:14.211796,UP
326,1,Bol Radha Bol,Bhojpuri,707,SmartTV,2026-01-16 17:16:18.237185,Delhi
327,460,Padharo Mhare Des,Bhojpuri,20,Mobile,2026-01-21 18:09:03.346088,Delhi
328,144,Desi Londe,Rajasthani,889,Mobile,2026-01-12 09:35:08.200070,Delhi
329,38,Ghatak,Rajasthani,1463,Mobile,2026-01-16 00:24:05.995156,Bihar
330,197,Nirahua Hindustani,Haryanvi,2229,Mobile,2026-01-17 00:50:02.390040,Delhi
331,83,Padharo Mhare Des,Bhojpuri,2289,Mobile,2026-01-14 23:54:42.193440,Bihar
332,265,Ghatak,Rajasthani,2360,Web,2026-01-10 09:00:54.488523,Delhi
333,238,Ghatak,Rajasthani,447,Web,2026-01-10 14:40:24.441322,Rajasthan
334,354,Kesariya Balam,Bhojpuri,2126,Web,2026-01-12 16:26:51.934407,Rajasthan
335,169,Ghatak,Bhojpuri,121,Mobile,2026-01-20 02:41:11.187212,Rajasthan
336,424,Kesariya Balam,Rajasthani,3594,Mobile,2026-01-11 00:44:59.474987,Bihar
337,162,Nirahua Hindustani,Rajasthani,259,SmartTV,2026-01-16 07:50:03.074556,Delhi
338,434,Bol Radha Bol,Bhojpuri,2193,Mobile,2026-01-15 15:04:18.859706,UP
339,136,Kesariya Balam,Rajasthani,669,SmartTV,2026-01-20 12:18:14.316061,Delhi
340,390,Kesariya Balam,Bhojpuri,2968,SmartTV,2026-01-14 01:16:44.546099,Haryana
341,472,Padharo Mhare Des,Haryanvi,315,Web,2026-01-17 11:45:48.946360,Delhi
342,371,Bol Radha Bol,Rajasthani,3218,SmartTV,2026-01-13 19:50:55.233037,Haryana
343,46,Desi Londe,Haryanvi,625,Mobile,2026-01-19 13:23:11.108330,Rajasthan
344,236,Bol Radha Bol,Haryanvi,3238,Web,2026-01-08 00:54:16.361871,Bihar
345,379,Padharo Mhare Des,Haryanvi,3299,Mobile,2026-01-21 17:42:28.126432,Rajasthan
346,220,Nirahua Hindustani,Haryanvi,1962,SmartTV,2026-01-11 13:33:07.842154,Rajasthan
347,473,Ghatak,Bhojpuri,1804,Web,2026-01-21 03:14:01.266771,Haryana
348,297,Bol Radha Bol,Haryanvi,975,Web,2026-01-12 15:45:57.607530,Bihar
349,176,Ghatak,Rajasthani,2025,Mobile,2026-01-21 11:33:52.791296,Bihar
350,266,Padharo Mhare Des,Bhojpuri,3551,Web,2026-01-20 00:33:18.549018,Bihar
351,136,Padharo Mhare Des,Bhojpuri,294,SmartTV,2026-01-14 17:59:56.661065,UP
352,3,Bol Radha Bol,Rajasthani,2048,Mobile,2026-01-14 10:24:53.287579,Bihar
353,104,Padharo Mhare Des,Haryanvi,1962,SmartTV,2026-01-12 18:53:51.547160,UP
354,315,Bol Radha Bol,Haryanvi,2134,Web,2026-01-09 21:40:14.838348,Delhi
355,224,Nirahua Hindustani,Rajasthani,1912,Web,2026-01-15 03:44:21.403782,Haryana
356,106,Kesariya Balam,Haryanvi,2248,Mobile,2026-01-15 19:04:59.499807,Bihar
357,409,Ghatak,Bhojpuri,1579,SmartTV,2026-01-18 11:32:24.037645,Bihar
358,92,Ghatak,Rajasthani,3449,SmartTV,2026-01-20 22:51:27.897010,UP
359,9,Kesariya Balam,Rajasthani,1543,Web,2026-01-11 15:56:33.813624,UP
360,117,Desi Londe,Rajasthani,3101,Web,2026-01-17 11:17:18.341154,Rajasthan
361,469,Bol Radha Bol,Rajasthani,697,Web,2026-01-20 07:47:22.340839,UP
362,191,Nirahua Hindustani,Bhojpuri,814,SmartTV,2026-01-16 11:34:46.642633,Haryana
363,216,Padharo Mhare Des,Haryanvi,2577,Web,2026-01-14 10:58:11.499945,UP
364,339,Nirahua Hindustani,Rajasthani,2442,Web,2026-01-16 22:11:29.986377,Rajasthan
365,166,Bol Radha Bol,Haryanvi,1317,Web,2026-01-19 06:38:06.409133,Haryana
366,100,Ghatak,Rajasthani,3517,SmartTV,2026-01-08 00:37:13.116212,Haryana
367,395,Desi Londe,Bhojpuri,1617,Mobile,2026-01-10 14:44:33.700886,UP
368,297,Ghatak,Rajasthani,3454,Mobile,2026-01-09 04:26:57.442332,Haryana
369,349,Nirahua Hindustani,Rajasthani,717,Mobile,2026-01-12 13:06:35.939183,Rajasthan
370,30,Padharo Mhare Des,Haryanvi,2522,Web,2026-01-19 22:44:42.516345,Delhi
371,329,Desi Londe,Bhojpuri,892,SmartTV,2026-01-13 14:30:05.352611,Haryana
372,387,Nirahua Hindustani,Bhojpuri,2953,Mobile,2026-01-20 10:52:40.392060,UP
373,422,Ghatak,Bhojpuri,1221,Web,2026-01-10 21:56:58.524972,Haryana
374,366,Bol Radha Bol,Bhojpuri,3576,Web,2026-01-18 01:48:37.588670,Haryana
375,263,Padharo Mhare Des,Bhojpuri,3077,SmartTV,2026-01-21 16:30:25.208330,Delhi
376,15,Nirahua Hindustani,Haryanvi,1246,Mobile,2026-01-18 13:26:46.912934,UP
377,167,Kesariya Balam,Rajasthani,1093,SmartTV,2026-01-19 03:06:42.032846,Bihar
378,186,Padharo Mhare Des,Haryanvi,157,Mobile,2026-01-20 12:38:44.296350,Bihar
379,429,Bol Radha Bol,Haryanvi,1818,Mobile,2026-01-14 07:36:19.059045,Delhi
380,380,Ghatak,Rajasthani,15,SmartTV,2026-01-08 20:22:48.097539,Bihar
381,309,Padharo Mhare Des,Bhojpuri,2542,Mobile,2026-01-12 13:37:12.656200,UP
382,12,Ghatak,Rajasthani,1443,SmartTV,2026-01-16 21:04:42.079311,Delhi
383,105,Padharo Mhare Des,Haryanvi,404,Web,2026-01-13 15:10:00.322259,UP
384,132,Desi Londe,Haryanvi,780,SmartTV,2026-01-15 05:01:56.486682,Haryana
385,478,Padharo Mhare Des,Rajasthani,165,Web,2026-01-16 17:21:45.802855,Rajasthan
386,87,Kesariya Balam,Bhojpuri,3516,Mobile,2026-01-14 05:07:41.095496,UP
387,486,Nirahua Hindustani,Rajasthani,1622,Mobile,2026-01-11 09:27:05.982218,UP
388,128,Nirahua Hindustani,Rajasthani,151,Mobile,2026-01-17 05:45:43.389114,Haryana
389,453,Bol Radha Bol,Bhojpuri,2826,Mobile,2026-01-09 03:50:17.049495,Rajasthan
390,1,Nirahua Hindustani,Rajasthani,1609,Web,2026-01-18 07:23:52.737385,Rajasthan
391,233,Nirahua Hindustani,Bhojpuri,389,Web,2026-01-19 03:52:56.776252,Haryana
392,23,Padharo Mhare Des,Haryanvi,2917,SmartTV,2026-01-19 17:22:36.729829,Bihar
393,183,Kesariya Balam,Rajasthani,1615,Web,2026-01-21 05:19:16.768960,Bihar
394,261,Padharo Mhare Des,Bhojpuri,1588,SmartTV,2026-01-14 23:14:15.768313,Haryana
395,239,Padharo Mhare Des,Rajasthani,496,SmartTV,2026-01-16 03:18:21.466773,Bihar
396,260,Bol Radha Bol,Haryanvi,1931,SmartTV,2026-01-08 01:09:38.287723,Delhi
397,440,Bol Radha Bol,Rajasthani,2174,Web,2026-01-18 02:53:04.922858,Rajasthan
398,446,Ghatak,Rajasthani,810,Mobile,2026-01-17 20:57:52.137843,Haryana
399,188,Desi Londe,Bhojpuri,599,Web,2026-01-17 16:30:25.875547,Haryana
400,185,Bol Radha Bol,Bhojpuri,3434,SmartTV,2026-01-16 05:28:20.704782,Delhi
401,106,Nirahua Hindustani,Bhojpuri,474,SmartTV,2026-01-19 08:57:06.646524,Haryana
402,389,Ghatak,Haryanvi,1094,Web,2026-01-14 01:16:21.342950,Rajasthan
403,378,Kesariya Balam,Bhojpuri,3104,Mobile,2026-01-18 13:48:59.154595,Delhi
404,153,Bol Radha Bol,Bhojpuri,830,Mobile,2026-01-12 11:19:21.416452,Bihar
405,72,Nirahua Hindustani,Haryanvi,1241,Web,2026-01-08 00:20:28.078824,Bihar
406,266,Bol Radha Bol,Haryanvi,873,SmartTV,2026-01-19 21:51:24.495332,Haryana
407,404,Padharo Mhare Des,Bhojpuri,873,Web,2026-01-12 21:22:56.286290,Bihar
408,438,Nirahua Hindustani,Haryanvi,71,SmartTV,2026-01-08 18:44:55.372698,UP
409,134,Nirahua Hindustani,Rajasthani,2300,Web,2026-01-18 08:38:38.946518,UP
410,22,Bol Radha Bol,Rajasthani,1200,SmartTV,2026-01-20 12:46:35.411685,Haryana
411,258,Desi Londe,Bhojpuri,3155,Mobile,2026-01-20 15:33:46.625050,Bihar
412,343,Ghatak,Rajasthani,3028,Web,2026-01-11 07:54:06.972482,Haryana
413,209,Kesariya Balam,Bhojpuri,962,Mobile,2026-01-17 06:34:36.460487,Haryana
414,308,Ghatak,Rajasthani,1226,Mobile,2026-01-20 19:57:57.985916,Rajasthan
415,207,Bol Radha Bol,Rajasthani,1986,Mobile,2026-01-21 19:25:32.811263,Bihar
416,205,Nirahua Hindustani,Haryanvi,1885,Web,2026-01-15 08:14:51.493317,Bihar
417,113,Padharo Mhare Des,Rajasthani,1912,SmartTV,2026-01-10 23:13:50.063424,UP
418,482,Ghatak,Haryanvi,3566,Mobile,2026-01-12 09:17:18.413411,UP
419,94,Kesariya Balam,Bhojpuri,2171,SmartTV,2026-01-16 05:43:22.304020,Rajasthan
420,69,Nirahua Hindustani,Rajasthani,1576,Web,2026-01-17 13:37:50.671068,Rajasthan
421,227,Bol Radha Bol,Bhojpuri,3007,Mobile,2026-01-14 03:38:36.731591,Bihar
422,271,Bol Radha Bol,Haryanvi,1029,Mobile,2026-01-16 18:18:08.374052,UP
423,225,Bol Radha Bol,Haryanvi,2931,SmartTV,2026-01-18 12:08:37.804286,Delhi
424,265,Padharo Mhare Des,Rajasthani,1220,Mobile,2026-01-17 11:00:02.982431,Bihar
425,239,Ghatak,Haryanvi,1588,Web,2026-01-17 19:54:42.286298,Rajasthan
426,348,Desi Londe,Bhojpuri,1619,SmartTV,2026-01-20 05:04:29.569805,Haryana
427,321,Nirahua Hindustani,Bhojpuri,688,Web,2026-01-12 06:20:13.954037,Delhi
428,110,Padharo Mhare Des,Haryanvi,194,Web,2026-01-13 21:30:51.525270,Delhi
429,103,Nirahua Hindustani,Haryanvi,264,Mobile,2026-01-20 21:12:49.195040,Haryana
430,298,Desi Londe,Bhojpuri,874,Mobile,2026-01-14 03:28:00.454091,UP
431,229,Kesariya Balam,Haryanvi,44,SmartTV,2026-01-16 15:56:34.306053,Rajasthan
432,230,Kesariya Balam,Haryanvi,331,Mobile,2026-01-16 23:03:59.137224,Haryana
433,196,Padharo Mhare Des,Rajasthani,2357,Mobile,2026-01-21 18:28:22.691035,Rajasthan
434,495,Ghatak,Haryanvi,2181,SmartTV,2026-01-21 04:37:06.127929,Delhi
435,190,Padharo Mhare Des,Haryanvi,1731,Mobile,2026-01-18 04:44:22.468256,Bihar
436,390,Ghatak,Bhojpuri,2435,Mobile,2026-01-15 06:25:21.675355,Bihar
437,411,Desi Londe,Haryanvi,3491,SmartTV,2026-01-12 22:53:06.281031,Haryana
438,269,Nirahua Hindustani,Bhojpuri,2160,SmartTV,2026-01-16 19:35:57.950914,UP
439,8,Kesariya Balam,Haryanvi,138,SmartTV,2026-01-08 20:08:20.198727,Delhi
440,99,Kesariya Balam,Rajasthani,858,Web,2026-01-08 17:25:28.450457,Delhi
441,470,Desi Londe,Haryanvi,744,SmartTV,2026-01-12 22:06:28.321233,Bihar
442,450,Ghatak,Bhojpuri,186,Web,2026-01-18 18:54:18.606545,Bihar
443,381,Ghatak,Haryanvi,163,Mobile,2026-01-16 17:17:38.554780,Rajasthan
444,323,Ghatak,Rajasthani,945,Web,2026-01-11 08:24:40.885245,Rajasthan
445,250,Desi Londe,Haryanvi,1175,Web,2026-01-11 16:58:09.075667,Rajasthan
446,111,Nirahua Hindustani,Haryanvi,1302,SmartTV,2026-01-20 10:44:22.902409,Delhi
447,465,Bol Radha Bol,Rajasthani,2471,Mobile,2026-01-20 13:37:07.297329,Haryana
448,389,Padharo Mhare Des,Bhojpuri,1302,Web,2026-01-10 07:28:09.724878,Haryana
449,60,Desi Londe,Haryanvi,3039,SmartTV,2026-01-12 02:40:57.390555,Haryana
450,208,Desi Londe,Bhojpuri,1531,SmartTV,2026-01-20 03:28:37.369754,UP
451,324,Desi Londe,Rajasthani,2087,SmartTV,2026-01-16 08:01:34.683396,Rajasthan
452,319,Padharo Mhare Des,Haryanvi,1557,SmartTV,2026-01-14 10:03:16.579371,UP
453,469,Desi Londe,Rajasthani,422,SmartTV,2026-01-15 17:59:59.723590,UP
454,223,Padharo Mhare Des,Haryanvi,2903,Mobile,2026-01-10 01:42:05.411852,Bihar
455,393,Padharo Mhare Des,Haryanvi,321,SmartTV,2026-01-18 01:32:38.230849,UP
456,325,Nirahua Hindustani,Rajasthani,3291,Web,2026-01-18 19:51:32.728602,Delhi
457,10,Ghatak,Rajasthani,573,SmartTV,2026-01-08 13:45:32.389952,UP
458,306,Bol Radha Bol,Haryanvi,1082,Mobile,2026-01-19 00:21:23.351605,Delhi
459,420,Nirahua Hindustani,Rajasthani,2813,Mobile,2026-01-21 22:51:20.174579,Haryana
460,131,Padharo Mhare Des,Haryanvi,2304,Web,2026-01-19 22:30:40.344603,Bihar
461,30,Bol Radha Bol,Rajasthani,954,SmartTV,2026-01-17 00:25:15.801349,Rajasthan
462,79,Padharo Mhare Des,Haryanvi,1982,Web,2026-01-11 13:49:06.353395,Rajasthan
463,304,Padharo Mhare Des,Haryanvi,1407,Web,2026-01-10 01:51:33.972749,Rajasthan
464,483,Padharo Mhare Des,Haryanvi,656,SmartTV,2026-01-12 01:47:30.971738,Haryana
465,244,Kesariya Balam,Rajasthani,1648,Web,2026-01-16 18:47:30.594528,Bihar
466,20,Padharo Mhare Des,Bhojpuri,261,Mobile,2026-01-20 18:52:01.541073,Delhi
467,164,Ghatak,Bhojpuri,478,SmartTV,2026-01-09 19:23:24.094290,Bihar
468,171,Ghatak,Rajasthani,3338,Web,2026-01-18 19:58:54.382289,Bihar
469,468,Nirahua Hindustani,Haryanvi,1957,SmartTV,2026-01-14 22:32:55.298109,Rajasthan
470,389,Padharo Mhare Des,Bhojpuri,234,Web,2026-01-20 06:03:41.279506,UP
471,463,Ghatak,Haryanvi,81,Mobile,2026-01-19 13:25:22.866377,Haryana
472,419,Ghatak,Bhojpuri,389,Mobile,2026-01-17 18:32:57.607393,Delhi
473,89,Desi Londe,Rajasthani,86,SmartTV,2026-01-19 10:32:15.967989,Delhi
474,124,Nirahua Hindustani,Rajasthani,3216,SmartTV,2026-01-16 10:29:16.088419,Rajasthan
475,87,Padharo Mhare Des,Bhojpuri,1903,Web,2026-01-12 18:40:40.003010,Bihar
476,286,Nirahua Hindustani,Bhojpuri,9,Mobile,2026-01-09 04:24:01.724836,Bihar
477,461,Padharo Mhare Des,Haryanvi,2022,SmartTV,2026-01-13 07:56:26.204537,Haryana
478,313,Kesariya Balam,Rajasthani,1693,Mobile,2026-01-16 03:35:43.166025,Rajasthan
479,454,Desi Londe,Haryanvi,1537,SmartTV,2026-01-09 21:50:31.997697,Haryana
480,53,Nirahua Hindustani,Haryanvi,1908,SmartTV,2026-01-14 13:06:02.364931,Delhi
481,77,Desi Londe,Haryanvi,1070,Mobile,2026-01-17 11:49:48.871268,Rajasthan
482,460,Bol Radha Bol,Bhojpuri,546,Web,2026-01-14 11:46:18.097890,Rajasthan
483,308,Padharo Mhare Des,Haryanvi,3060,Mobile,2026-01-09 06:32:55.261777,Haryana
484,410,Ghatak,Haryanvi,2618,SmartTV,2026-01-19 20:04:21.070529,Rajasthan
485,69,Desi Londe,Haryanvi,2401,Mobile,2026-01-10 07:33:06.581893,Rajasthan
486,215,Padharo Mhare Des,Rajasthani,2048,Web,2026-01-11 09:15:28.712663,Delhi
487,48,Ghatak,Haryanvi,883,SmartTV,2026-01-13 12:48:19.246170,Rajasthan
488,481,Desi Londe,Bhojpuri,668,SmartTV,2026-01-14 03:20:43.525945,UP
489,423,Desi Londe,Haryanvi,496,Mobile,2026-01-15 02:13:33.572310,UP
490,133,Bol Radha Bol,Haryanvi,2793,SmartTV,2026-01-20 22:20:31.958633,Bihar
491,294,Bol Radha Bol,Haryanvi,2354,Mobile,2026-01-15 17:01:41.264628,UP
492,45,Nirahua Hindustani,Bhojpuri,1283,Web,2026-01-21 11:19:43.512569,Haryana
493,335,Padharo Mhare Des,Rajasthani,1195,Web,2026-01-21 18:33:48.636108,UP
494,375,Padharo Mhare Des,Haryanvi,2020,Mobile,2026-01-15 10:49:48.978971,Bihar
495,30,Desi Londe,Haryanvi,1708,SmartTV,2026-01-08 20:34:17.707222,Delhi
496,317,Padharo Mhare Des,Haryanvi,1323,SmartTV,2026-01-20 16:31:48.619702,UP
497,26,Ghatak,Bhojpuri,209,SmartTV,2026-01-18 16:53:33.053134,Delhi
498,275,Padharo Mhare Des,Bhojpuri,918,Web,2026-01-19 08:43:37.784902,Bihar
499,11,Nirahua Hindustani,Rajasthani,2320,Web,2026-01-21 18:16:56.190842,Rajasthan
500,263,Nirahua Hindustani,Haryanvi,1004,Mobile,2026-01-16 00:08:55.302160,Rajasthan
501,247,Desi Londe,Rajasthani,1402,Mobile,2026-01-19 05:13:44.421969,Bihar
502,202,Kesariya Balam,Haryanvi,1022,Web,2026-01-15 16:58:20.760648,Delhi
503,47,Bol Radha Bol,Haryanvi,87,SmartTV,2026-01-15 13:43:06.792794,Haryana
504,400,Desi Londe,Haryanvi,2237,SmartTV,2026-01-20 00:39:46.328521,Rajasthan
505,323,Nirahua Hindustani,Bhojpuri,980,Web,2026-01-18 11:24:37.771460,Bihar
506,127,Desi Londe,Rajasthani,238,Web,2026-01-15 19:59:54.829999,Rajasthan
507,75,Ghatak,Rajasthani,3513,SmartTV,2026-01-20 01:10:16.354102,Bihar
508,293,Bol Radha Bol,Bhojpuri,1074,Mobile,2026-01-11 10:16:49.964364,UP
509,165,Nirahua Hindustani,Bhojpuri,2961,Mobile,2026-01-10 21:58:31.250459,Bihar
510,11,Bol Radha Bol,Bhojpuri,1317,SmartTV,2026-01-13 03:57:30.073257,Haryana
511,13,Nirahua Hindustani,Haryanvi,1729,SmartTV,2026-01-15 09:29:29.566162,Delhi
512,469,Kesariya Balam,Rajasthani,1793,Web,2026-01-21 09:57:31.106316,Bihar
513,497,Desi Londe,Haryanvi,396,Mobile,2026-01-16 06:57:27.649138,Delhi
514,381,Padharo Mhare Des,Haryanvi,3248,Web,2026-01-08 14:05:47.029440,Delhi
515,271,Kesariya Balam,Rajasthani,2389,Mobile,2026-01-17 12:21:16.901314,UP
516,449,Ghatak,Haryanvi,2104,SmartTV,2026-01-18 08:09:47.946763,Delhi
517,383,Kesariya Balam,Haryanvi,2791,SmartTV,2026-01-08 07:50:28.419694,Rajasthan
518,136,Ghatak,Haryanvi,3092,Web,2026-01-14 05:50:02.095917,UP
519,116,Padharo Mhare Des,Haryanvi,2780,SmartTV,2026-01-10 00:48:34.987033,Delhi
520,425,Ghatak,Haryanvi,2145,Web,2026-01-17 04:02:19.997238,Delhi
521,168,Desi Londe,Haryanvi,2199,SmartTV,2026-01-13 11:57:10.729427,Delhi
522,289,Desi Londe,Rajasthani,650,SmartTV,2026-01-11 18:39:20.398242,Delhi
523,447,Padharo Mhare Des,Rajasthani,712,Web,2026-01-14 23:52:55.420626,UP
524,144,Nirahua Hindustani,Bhojpuri,50,SmartTV,2026-01-20 20:11:18.608860,UP
525,85,Padharo Mhare Des,Haryanvi,519,SmartTV,2026-01-14 08:45:20.430040,Haryana
526,299,Bol Radha Bol,Bhojpuri,2114,Mobile,2026-01-08 08:40:17.833261,Bihar
527,8,Desi Londe,Haryanvi,2447,Web,2026-01-12 05:34:07.139426,Delhi
528,407,Bol Radha Bol,Bhojpuri,829,Web,2026-01-14 10:22:55.195654,Delhi
529,305,Bol Radha Bol,Rajasthani,2201,Web,2026-01-16 15:48:11.558980,Haryana
530,274,Padharo Mhare Des,Rajasthani,2338,Web,2026-01-11 04:59:48.476904,UP
531,406,Ghatak,Rajasthani,2255,Web,2026-01-11 04:43:09.747881,UP
532,237,Ghatak,Rajasthani,2005,Mobile,2026-01-15 13:16:58.195047,UP
533,233,Nirahua Hindustani,Rajasthani,803,SmartTV,2026-01-08 01:09:03.093014,Haryana
534,42,Nirahua Hindustani,Rajasthani,1351,Web,2026-01-13 07:03:18.686877,Delhi
535,17,Ghatak,Rajasthani,1009,SmartTV,2026-01-16 15:42:36.995012,Bihar
536,30,Kesariya Balam,Rajasthani,1494,SmartTV,2026-01-20 13:32:31.963089,Bihar
537,57,Ghatak,Haryanvi,2949,SmartTV,2026-01-12 04:09:55.035877,Haryana
538,212,Kesariya Balam,Bhojpuri,2606,SmartTV,2026-01-21 13:26:10.904955,Delhi
539,342,Padharo Mhare Des,Bhojpuri,3586,Mobile,2026-01-14 19:41:23.048296,Delhi
540,293,Bol Radha Bol,Rajasthani,2964,SmartTV,2026-01-18 03:22:24.401056,Bihar
541,281,Desi Londe,Bhojpuri,44,Mobile,2026-01-21 20:31:46.002270,Haryana
542,426,Ghatak,Rajasthani,615,Mobile,2026-01-19 20:26:06.975459,Rajasthan
543,260,Ghatak,Haryanvi,244,Web,2026-01-08 11:59:22.214761,UP
544,238,Kesariya Balam,Rajasthani,3497,Web,2026-01-13 14:52:24.579203,Delhi
545,388,Desi Londe,Bhojpuri,1011,SmartTV,2026-01-08 21:56:52.656861,Haryana
546,66,Ghatak,Haryanvi,1347,Web,2026-01-21 09:39:41.904846,Rajasthan
547,62,Ghatak,Haryanvi,3305,Mobile,2026-01-20 11:47:06.385366,Rajasthan
548,64,Nirahua Hindustani,Rajasthani,977,SmartTV,2026-01-11 09:40:22.390455,Haryana
549,54,Kesariya Balam,Bhojpuri,48,Mobile,2026-01-19 02:35:08.425103,Delhi
550,280,Kesariya Balam,Bhojpuri,490,Mobile,2026-01-08 20:27:15.063070,UP
551,76,Padharo Mhare Des,Bhojpuri,653,Web,2026-01-09 09:10:49.799877,Bihar
552,388,Padharo Mhare Des,Rajasthani,1220,Web,2026-01-20 14:30:22.970901,Rajasthan
553,78,Nirahua Hindustani,Rajasthani,1148,SmartTV,2026-01-15 16:30:04.316788,UP
554,342,Bol Radha Bol,Haryanvi,2831,Mobile,2026-01-17 19:44:52.261895,UP
555,132,Desi Londe,Bhojpuri,1588,SmartTV,2026-01-17 14:32:06.584773,Rajasthan
556,274,Nirahua Hindustani,Bhojpuri,277,SmartTV,2026-01-13 13:39:47.344735,Rajasthan
557,138,Desi Londe,Bhojpuri,1530,Mobile,2026-01-11 04:29:59.530444,Delhi
558,329,Nirahua Hindustani,Rajasthani,2747,Mobile,2026-01-10 06:14:18.418148,Delhi
559,132,Padharo Mhare Des,Haryanvi,10,SmartTV,2026-01-12 09:35:52.666288,UP
560,457,Nirahua Hindustani,Bhojpuri,3062,SmartTV,2026-01-12 14:01:52.931195,Delhi
561,378,Desi Londe,Bhojpuri,84,Mobile,2026-01-13 17:57:25.075980,UP
562,405,Bol Radha Bol,Haryanvi,1073,SmartTV,2026-01-12 13:31:07.855185,Delhi
563,336,Padharo Mhare Des,Haryanvi,1996,Mobile,2026-01-08 02:18:30.829209,Bihar
564,125,Padharo Mhare Des,Haryanvi,246,Web,2026-01-11 23:46:23.939241,Rajasthan
565,184,Padharo Mhare Des,Rajasthani,617,SmartTV,2026-01-17 03:17:36.529035,Delhi
566,184,Padharo Mhare Des,Rajasthani,3371,SmartTV,2026-01-08 14:36:16.157372,Delhi
567,60,Nirahua Hindustani,Bhojpuri,3021,Mobile,2026-01-13 09:54:44.925425,UP
568,273,Desi Londe,Haryanvi,249,SmartTV,2026-01-08 22:13:10.995751,UP
569,388,Desi Londe,Haryanvi,1651,Mobile,2026-01-16 11:45:30.492117,Delhi
570,213,Desi Londe,Haryanvi,739,Web,2026-01-10 19:30:23.385048,UP
571,80,Ghatak,Bhojpuri,2128,SmartTV,2026-01-15 14:52:50.488514,UP
572,439,Desi Londe,Rajasthani,2707,Mobile,2026-01-16 19:51:07.320177,Bihar
